"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SF001485170","JAMESTOWN, SF","2020-09-01","46","58","29"
"SF001485170","JAMESTOWN, SF","2020-09-02","55","66","38"
"SF001485170","JAMESTOWN, SF","2020-09-03","56","66","46"
"SF001485170","JAMESTOWN, SF","2020-09-04","58","78","35"
"SF001485170","JAMESTOWN, SF","2020-09-05","57","81","46"
"SF001485170","JAMESTOWN, SF","2020-09-06","51","81","46"
"SF001485170","JAMESTOWN, SF","2020-09-07","53","68","41"
"SF001485170","JAMESTOWN, SF","2020-09-10","60","81","39"
"SF001485170","JAMESTOWN, SF","2020-09-11","60","81","43"
"SF001485170","JAMESTOWN, SF","2020-09-12","64","79","47"
"SF001485170","JAMESTOWN, SF","2020-09-13","65","78","55"
"SF001485170","JAMESTOWN, SF","2020-09-14","52","75","33"
"SF001485170","JAMESTOWN, SF","2020-09-15","48","66","31"
"SF001485170","JAMESTOWN, SF","2020-09-16","49","66","30"
"SF001485170","JAMESTOWN, SF","2020-09-17","52","71","30"
"SF001485170","JAMESTOWN, SF","2020-09-18","55","75","32"
"SF001485170","JAMESTOWN, SF","2020-09-19","57","77","35"
"SF001485170","JAMESTOWN, SF","2020-09-20","59","77","37"
"SF001485170","JAMESTOWN, SF","2020-09-21","47","77","39"
"SF001485170","JAMESTOWN, SF","2020-09-22","51","72","30"
"SF001485170","JAMESTOWN, SF","2020-09-23","56","75","34"
"SF001485170","JAMESTOWN, SF","2020-09-24","64","80","45"
"SF001485170","JAMESTOWN, SF","2020-09-25","69","80","61"
"SF001485170","JAMESTOWN, SF","2020-09-26","51","78","39"
"SF001485170","JAMESTOWN, SF","2020-09-27","44","61","27"
"SF001485170","JAMESTOWN, SF","2020-09-28","47","62","31"
"SF001485170","JAMESTOWN, SF","2020-09-29","47","63","33"
"SF001485170","JAMESTOWN, SF","2020-09-30","51","69","30"
"SF001485170","JAMESTOWN, SF","2020-10-01","49","69","36"
"SF001485170","JAMESTOWN, SF","2020-10-02","50","67","43"
"SF001485170","JAMESTOWN, SF","2020-10-03","52","67","44"
"SF001485170","JAMESTOWN, SF","2020-10-04","54","71","40"
"SF001485170","JAMESTOWN, SF","2020-10-05","59","76","42"
"SF001485170","JAMESTOWN, SF","2020-10-06","58","76","45"
"SF001485170","JAMESTOWN, SF","2020-10-07","62","79","42"
"SF001485170","JAMESTOWN, SF","2020-10-08","64","79","53"
"SF001485170","JAMESTOWN, SF","2020-10-09","64","78","50"
"SF001485170","JAMESTOWN, SF","2020-10-10","45",,"39"
"SF001485170","JAMESTOWN, SF","2020-10-11","44","54","34"
"SF001485170","JAMESTOWN, SF","2020-10-12","51","69","31"
"SF001485170","JAMESTOWN, SF","2020-10-13","59","78","43"
"SF001485170","JAMESTOWN, SF","2020-10-14","57","79","36"
"SF001485170","JAMESTOWN, SF","2020-10-15","65","87","38"
"SF001485170","JAMESTOWN, SF","2020-10-16","58","87","47"
"SF001485170","JAMESTOWN, SF","2020-10-17","67","89","43"
"SF001485170","JAMESTOWN, SF","2020-10-18","66","89","45"
"SF001485170","JAMESTOWN, SF","2020-10-19","69","88","45"
"SF001485170","JAMESTOWN, SF","2020-10-20","60","87","47"
"SF001485170","JAMESTOWN, SF","2020-10-21","58","77","43"
"SF001485170","JAMESTOWN, SF","2020-10-22","74","87","47"
"SF001485170","JAMESTOWN, SF","2020-10-23","70","88","53"
"SF001485170","JAMESTOWN, SF","2020-10-24","71","91","60"
"SF001485170","JAMESTOWN, SF","2020-10-25","70","91","57"
"SF001485170","JAMESTOWN, SF","2020-10-26","64","90","56"
"SF001485170","JAMESTOWN, SF","2020-10-31","51","69","48"
"SF001485170","JAMESTOWN, SF","2020-11-01","55","65","48"
"SF001485170","JAMESTOWN, SF","2020-11-02","58","74","41"
"SF001485170","JAMESTOWN, SF","2020-11-03","66","82","47"
"SF001485170","JAMESTOWN, SF","2020-11-04","66","82","55"
"SF001485170","JAMESTOWN, SF","2020-11-06","64","74","53"
"SF001485170","JAMESTOWN, SF","2020-11-08","70","84","57"
"SF001485170","JAMESTOWN, SF","2020-11-09","59","84","48"
"SF001485170","JAMESTOWN, SF","2020-11-10","50","78","47"
"SF001485170","JAMESTOWN, SF","2020-11-11","58","72","45"
"SF001485170","JAMESTOWN, SF","2020-11-12","65","80","44"
"SF001485170","JAMESTOWN, SF","2020-11-14","71","85","58"
"SF001485170","JAMESTOWN, SF","2020-11-15","65","85","54"
"SF001485170","JAMESTOWN, SF","2020-11-16","69","86","51"
"SF001485170","JAMESTOWN, SF","2020-11-17","68","86","57"
"SF001485170","JAMESTOWN, SF","2020-11-18","64","82","56"
"SF001485170","JAMESTOWN, SF","2020-11-20","61","80","45"
"SF001485170","JAMESTOWN, SF","2020-11-21","63","80","54"
"SF001485170","JAMESTOWN, SF","2020-11-22","65","80","55"
"SF001485170","JAMESTOWN, SF","2020-11-23","67","80","55"
"SF001485170","JAMESTOWN, SF","2020-11-24","64","79","51"
"SF001485170","JAMESTOWN, SF","2020-11-25","58","76","46"
"SF001485170","JAMESTOWN, SF","2020-11-26","60","78","44"
"SF001485170","JAMESTOWN, SF","2020-11-27","59","80","45"
"SF001485170","JAMESTOWN, SF","2020-11-28","62","80","49"
"SF001485170","JAMESTOWN, SF","2020-11-29","60","75","52"
"SF001485170","JAMESTOWN, SF","2020-11-30","65","84","48"
"SF001485170","JAMESTOWN, SF","2020-12-01","63","84","52"
"SF001485170","JAMESTOWN, SF","2020-12-02","54","79","44"
"SF001485170","JAMESTOWN, SF","2020-12-07","73","81","54"
"SF001485170","JAMESTOWN, SF","2020-12-08","58","81","55"
"SF001485170","JAMESTOWN, SF","2020-12-09","64","77","54"
"SF001485170","JAMESTOWN, SF","2020-12-10","67","80","56"
"SF001485170","JAMESTOWN, SF","2020-12-11","68","83","55"
"SF001485170","JAMESTOWN, SF","2020-12-12","62","83","53"
"SF001485170","JAMESTOWN, SF","2020-12-13","64","78","52"
"SF001485170","JAMESTOWN, SF","2020-12-14","70","85","54"
"SF001485170","JAMESTOWN, SF","2020-12-15","67","85","58"
"SF001485170","JAMESTOWN, SF","2020-12-16","66","84","53"
"SF001485170","JAMESTOWN, SF","2020-12-17","66","84","54"
"SF001485170","JAMESTOWN, SF","2020-12-19","71","86","57"
"SF001485170","JAMESTOWN, SF","2020-12-20","72","86","59"
"SF001485170","JAMESTOWN, SF","2020-12-24","64","81","58"
"SF001485170","JAMESTOWN, SF","2020-12-25","68","82","53"
"SF001485170","JAMESTOWN, SF","2020-12-26","71","85","56"
"SF001485170","JAMESTOWN, SF","2020-12-27","72","88","59"
"SF001485170","JAMESTOWN, SF","2020-12-28","72","90","55"
"SF001485170","JAMESTOWN, SF","2020-12-29","74","90","60"
"SF001485170","JAMESTOWN, SF","2020-12-30","71","83","60"
"SF001485170","JAMESTOWN, SF","2020-12-31","68","81","63"
"SF003044460","MTUNZINI, SF","2020-07-01","61","76","47"
"SF003044460","MTUNZINI, SF","2020-07-02","59","80","46"
"SF003044460","MTUNZINI, SF","2020-07-03","59","80","43"
"SF003044460","MTUNZINI, SF","2020-07-05","58","81","43"
"SF003044460","MTUNZINI, SF","2020-07-06","63","81","52"
"SF003044460","MTUNZINI, SF","2020-07-07","60","84","45"
"SF003044460","MTUNZINI, SF","2020-07-08","60","84","53"
"SF003044460","MTUNZINI, SF","2020-07-09","69","84","55"
"SF003044460","MTUNZINI, SF","2020-07-10","73","89","59"
"SF003044460","MTUNZINI, SF","2020-07-11","63","89","49"
"SF003044460","MTUNZINI, SF","2020-07-12","56","76","48"
"SF003044460","MTUNZINI, SF","2020-07-14","55",,"44"
"SF003044460","MTUNZINI, SF","2020-07-15","53","72","45"
"SF003044460","MTUNZINI, SF","2020-07-16","52","72","42"
"SF003044460","MTUNZINI, SF","2020-07-17","52","72","36"
"SF003044460","MTUNZINI, SF","2020-07-18","57","82","35"
"SF003044460","MTUNZINI, SF","2020-07-19","54","82","36"
"SF003044460","MTUNZINI, SF","2020-07-20","60","80","42"
"SF003044460","MTUNZINI, SF","2020-07-21","55","80","39"
"SF003044460","MTUNZINI, SF","2020-07-22","61","79","46"
"SF003044460","MTUNZINI, SF","2020-07-23","59","79","45"
"SF003044460","MTUNZINI, SF","2020-07-24","62","78","52"
"SF003044460","MTUNZINI, SF","2020-07-25","67","80","56"
"SF003044460","MTUNZINI, SF","2020-07-26","64","80","48"
"SF003044460","MTUNZINI, SF","2020-07-27","59","77","56"
"SF003044460","MTUNZINI, SF","2020-07-29","58","77","44"
"SF003044460","MTUNZINI, SF","2020-07-30","58","77","47"
"SF003044460","MTUNZINI, SF","2020-07-31","61","76","54"
"SF003044460","MTUNZINI, SF","2020-08-01","62","85","45"
"SF003044460","MTUNZINI, SF","2020-08-02","65","85","51"
"SF003044460","MTUNZINI, SF","2020-08-03","71","87","58"
"SF003044460","MTUNZINI, SF","2020-08-04","63","87","45"
"SF003044460","MTUNZINI, SF","2020-08-05","60","79","57"
"SF003044460","MTUNZINI, SF","2020-08-08","61","76","45"
"SF003044460","MTUNZINI, SF","2020-08-09","71","94","54"
"SF003044460","MTUNZINI, SF","2020-08-10","61",,"52"
"SF003044460","MTUNZINI, SF","2020-08-11","63","81","45"
"SF003044460","MTUNZINI, SF","2020-08-12","62","81","52"
"SF003044460","MTUNZINI, SF","2020-08-13","62","74","48"
"SF003044460","MTUNZINI, SF","2020-08-14","65","79","54"
"SF003044460","MTUNZINI, SF","2020-08-15","69","92","46"
"SF003044460","MTUNZINI, SF","2020-08-16","60",,"57"
"SF003044460","MTUNZINI, SF","2020-08-17","59","67","53"
"SF003044460","MTUNZINI, SF","2020-08-18","63","69","58"
"SF003044460","MTUNZINI, SF","2020-08-19","57","69","42"
"SF003044460","MTUNZINI, SF","2020-08-20","61","77","47"
"SF003044460","MTUNZINI, SF","2020-08-21","59","77","51"
"SF003044460","MTUNZINI, SF","2020-08-22","63","82","47"
"SF003044460","MTUNZINI, SF","2020-08-24","62","83","48"
"SF003044460","MTUNZINI, SF","2020-08-25","66","80","57"
"SF003044460","MTUNZINI, SF","2020-08-26","66","80","61"
"SF003044460","MTUNZINI, SF","2020-08-27","63","76","52"
"SF003044460","MTUNZINI, SF","2020-08-28","66","76","61"
"SF003044460","MTUNZINI, SF","2020-08-29","62","73","56"
"SF003044460","MTUNZINI, SF","2020-08-31","58","66","50"
"SF003044460","MTUNZINI, SF","2020-09-02","61","74","53"
"SF003044460","MTUNZINI, SF","2020-09-03","67","79","61"
"SF003044460","MTUNZINI, SF","2020-09-04","68","82","55"
"SF003044460","MTUNZINI, SF","2020-09-06","67","84","59"
"SF003044460","MTUNZINI, SF","2020-09-07","69","86","55"
"SF003044460","MTUNZINI, SF","2020-09-10","67","86","58"
"SF003044460","MTUNZINI, SF","2020-09-11","67","75","59"
"SF003044460","MTUNZINI, SF","2020-09-12","70","85","60"
"SF003044460","MTUNZINI, SF","2020-09-13","76","94","65"
"SF003044460","MTUNZINI, SF","2020-09-14","68","94","62"
"SF003044460","MTUNZINI, SF","2020-09-15","61","74","59"
"SF003044460","MTUNZINI, SF","2020-09-16","68","86","59"
"SF003044460","MTUNZINI, SF","2020-09-17","66","86","55"
"SF003044460","MTUNZINI, SF","2020-09-18","71","87","57"
"SF003044460","MTUNZINI, SF","2020-09-19","68","87","64"
"SF003044460","MTUNZINI, SF","2020-09-20","74","97","59"
"SF003044460","MTUNZINI, SF","2020-09-21","64",,"59"
"SF003044460","MTUNZINI, SF","2020-09-22","62","72","55"
"SF003044460","MTUNZINI, SF","2020-09-23","68","83","51"
"SF003044460","MTUNZINI, SF","2020-09-24","72","94","52"
"SF003044460","MTUNZINI, SF","2020-09-25","81","102","68"
"SF003044460","MTUNZINI, SF","2020-09-26","66",,"60"
"SF003044460","MTUNZINI, SF","2020-09-27","58","75","56"
"SF003044460","MTUNZINI, SF","2020-09-28","57","59","53"
"SF003044460","MTUNZINI, SF","2020-09-29","60","65","56"
"SF003044460","MTUNZINI, SF","2020-09-30","62","70","56"
"SF003044460","MTUNZINI, SF","2020-10-01","67","76","63"
"SF003044460","MTUNZINI, SF","2020-10-02","63","76","60"
"SF003044460","MTUNZINI, SF","2020-10-03","61","68","58"
"SF003044460","MTUNZINI, SF","2020-10-04","65","68","61"
"SF003044460","MTUNZINI, SF","2020-10-05","68","73","64"
"SF003044460","MTUNZINI, SF","2020-10-06","68","74","65"
"SF003044460","MTUNZINI, SF","2020-10-07","71","83","65"
"SF003044460","MTUNZINI, SF","2020-10-08","74","89","64"
"SF003044460","MTUNZINI, SF","2020-10-09","71","89","66"
"SF003044460","MTUNZINI, SF","2020-10-10","65","78","60"
"SF003044460","MTUNZINI, SF","2020-10-11","60","69","56"
"SF003044460","MTUNZINI, SF","2020-10-12","60","71","55"
"SF003044460","MTUNZINI, SF","2020-10-13","72","95","58"
"SF003044460","MTUNZINI, SF","2020-10-14","64",,"60"
"SF003044460","MTUNZINI, SF","2020-10-15","74","92","60"
"SF003044460","MTUNZINI, SF","2020-10-16","69","92","65"
"SF003044460","MTUNZINI, SF","2020-10-17","74","91","58"
"SF003044460","MTUNZINI, SF","2020-10-18","75","91","62"
"SF003044460","MTUNZINI, SF","2020-10-19","71","90","67"
"SF003044460","MTUNZINI, SF","2020-10-20","67","78","64"
"SF003044460","MTUNZINI, SF","2020-10-22","69","83","59"
"SF003044460","MTUNZINI, SF","2020-10-23","75","87","68"
"SF003044460","MTUNZINI, SF","2020-10-24","75","90","66"
"SF003044460","MTUNZINI, SF","2020-10-25","73","90","67"
"SF003044460","MTUNZINI, SF","2020-10-26","70","81","65"
"SF003044460","MTUNZINI, SF","2020-10-27","75","90","64"
"SF003044460","MTUNZINI, SF","2020-10-28","81","98","69"
"SF003044460","MTUNZINI, SF","2020-10-29","84","103","73"
"SF003044460","MTUNZINI, SF","2020-10-30","68",,"63"
"SF003044460","MTUNZINI, SF","2020-10-31","62","69","61"
"SF003044460","MTUNZINI, SF","2020-11-01","62","65","61"
"SF003044460","MTUNZINI, SF","2020-11-02","65","72","60"
"SF003044460","MTUNZINI, SF","2020-11-03","75","89","63"
"SF003044460","MTUNZINI, SF","2020-11-04","74","89","64"
"SF003044460","MTUNZINI, SF","2020-11-05","76","87","69"
"SF003044460","MTUNZINI, SF","2020-11-06","76","88","66"
"SF003044460","MTUNZINI, SF","2020-11-07","73","88","66"
"SF003044460","MTUNZINI, SF","2020-11-08","75","91","63"
"SF003044460","MTUNZINI, SF","2020-11-10","65","76","63"
"SF003044460","MTUNZINI, SF","2020-11-11","67","74","63"
"SF003044460","MTUNZINI, SF","2020-11-12","68","77","63"
"SF003044460","MTUNZINI, SF","2020-11-13","75","87","64"
"SF003044460","MTUNZINI, SF","2020-11-14","78","94","68"
"SF003044460","MTUNZINI, SF","2020-11-15","75","94","71"
"SF003044460","MTUNZINI, SF","2020-11-17","79","94","68"
"SF003044460","MTUNZINI, SF","2020-11-18","80","96","70"
"SF003044460","MTUNZINI, SF","2020-11-19","69","96","66"
"SF003044460","MTUNZINI, SF","2020-11-20","67","75","62"
"SF003044460","MTUNZINI, SF","2020-11-21","75","87","65"
"SF003044460","MTUNZINI, SF","2020-11-22","78","89","71"
"SF003044460","MTUNZINI, SF","2020-11-23","78","96","67"
"SF003044460","MTUNZINI, SF","2020-11-24","75","96","68"
"SF003044460","MTUNZINI, SF","2020-11-25","71","83","67"
"SF003044460","MTUNZINI, SF","2020-11-26","73","83","65"
"SF003044460","MTUNZINI, SF","2020-11-27","67","83","63"
"SF003044460","MTUNZINI, SF","2020-11-28","76","92","63"
"SF003044460","MTUNZINI, SF","2020-11-29","71","92","65"
"SF003044460","MTUNZINI, SF","2020-11-30","76","91","60"
"SF003044460","MTUNZINI, SF","2020-12-01","70","91","64"
"SF003044460","MTUNZINI, SF","2020-12-02","63","78","60"
"SF003044460","MTUNZINI, SF","2020-12-03","69","81","61"
"SF003044460","MTUNZINI, SF","2020-12-04","66","81","63"
"SF003044460","MTUNZINI, SF","2020-12-05","65","72","62"
"SF003044460","MTUNZINI, SF","2020-12-06","78","93","65"
"SF003044460","MTUNZINI, SF","2020-12-07","77","93","65"
"SF003044460","MTUNZINI, SF","2020-12-08","77","87","67"
"SF003044460","MTUNZINI, SF","2020-12-11","76","86","72"
"SF003044460","MTUNZINI, SF","2020-12-12","75","86","70"
"SF003044460","MTUNZINI, SF","2020-12-13","73","85","69"
"SF003044460","MTUNZINI, SF","2020-12-14","84","100","71"
"SF003044460","MTUNZINI, SF","2020-12-15","77","100","72"
"SF003044460","MTUNZINI, SF","2020-12-18","76","88","72"
"SF003044460","MTUNZINI, SF","2020-12-19","79","96","69"
"SF003044460","MTUNZINI, SF","2020-12-20","79","96","71"
"SF003044460","MTUNZINI, SF","2020-12-21","85","102","74"
"SF003044460","MTUNZINI, SF","2020-12-22","77","102","73"
"SF003044460","MTUNZINI, SF","2020-12-23","74","81","71"
"SF003044460","MTUNZINI, SF","2020-12-24","74","82","70"
"SF003044460","MTUNZINI, SF","2020-12-25","73","83","66"
"SF003044460","MTUNZINI, SF","2020-12-26","77","88","70"
"SF003044460","MTUNZINI, SF","2020-12-27","85","104","74"
"SF003044460","MTUNZINI, SF","2020-12-28","76","104","72"
"SF003044460","MTUNZINI, SF","2020-12-29","87","106","69"
"SF003044460","MTUNZINI, SF","2020-12-30","76","106","72"
"SF001290070","CAPE HERMES, SF","2020-07-01","62","75","55"
"SF001290070","CAPE HERMES, SF","2020-07-02","68","91","56"
"SF001290070","CAPE HERMES, SF","2020-07-03","62","91","55"
"SF001290070","CAPE HERMES, SF","2020-07-04","62","81","55"
"SF001290070","CAPE HERMES, SF","2020-07-05","62","81","53"
"SF001290070","CAPE HERMES, SF","2020-07-06","64","76","55"
"SF001290070","CAPE HERMES, SF","2020-07-07","64","76","56"
"SF001290070","CAPE HERMES, SF","2020-07-08","62","72","56"
"SF001290070","CAPE HERMES, SF","2020-07-09","73","89","53"
"SF001290070","CAPE HERMES, SF","2020-07-10","77","92","68"
"SF001290070","CAPE HERMES, SF","2020-07-11","67","92","61"
"SF001290070","CAPE HERMES, SF","2020-07-12","59","72",
"SF001290070","CAPE HERMES, SF","2020-08-20","53","79",
"SF001290070","CAPE HERMES, SF","2020-08-21","60","79",
"SF001290070","CAPE HERMES, SF","2020-08-22","67","88",
"SF001290070","CAPE HERMES, SF","2020-08-23","65","88","56"
"SF001290070","CAPE HERMES, SF","2020-08-24","64","75","57"
"SF001290070","CAPE HERMES, SF","2020-08-25","66","79","57"
"SF001290070","CAPE HERMES, SF","2020-08-26","65","79","62"
"SF001290070","CAPE HERMES, SF","2020-08-27","64","72","58"
"SF001290070","CAPE HERMES, SF","2020-08-28","65","72","58"
"SF001290070","CAPE HERMES, SF","2020-08-29","63","73","56"
"SF001290070","CAPE HERMES, SF","2020-08-30","58","73","54"
"SF001290070","CAPE HERMES, SF","2020-08-31","57","67","46"
"SF001290070","CAPE HERMES, SF","2020-09-02","66","73","60"
"SF001290070","CAPE HERMES, SF","2020-09-03","66","76","60"
"SF001290070","CAPE HERMES, SF","2020-09-04","66","79","57"
"SF001290070","CAPE HERMES, SF","2020-09-05","64","79","59"
"SF001290070","CAPE HERMES, SF","2020-09-06","64","76","58"
"SF001290070","CAPE HERMES, SF","2020-09-14","65","81","63"
"SF001290070","CAPE HERMES, SF","2020-09-15","63","71","60"
"SF001290070","CAPE HERMES, SF","2020-09-16","64","71","55"
"SF001290070","CAPE HERMES, SF","2020-09-17","65","71","56"
"SF001290070","CAPE HERMES, SF","2020-09-18","68","79","58"
"SF001290070","CAPE HERMES, SF","2020-09-19","67","79","59"
"SF001290070","CAPE HERMES, SF","2020-09-20","68","77","63"
"SF001290070","CAPE HERMES, SF","2020-09-21","65","77","62"
"SF001290070","CAPE HERMES, SF","2020-09-22","63","72","52"
"SF001290070","CAPE HERMES, SF","2020-09-23","66","79","53"
"SF001290070","CAPE HERMES, SF","2020-09-24","76","90","61"
"SF001290070","CAPE HERMES, SF","2020-09-25","74","91","65"
"SF001290070","CAPE HERMES, SF","2020-09-26","64","91","59"
"SF001290070","CAPE HERMES, SF","2020-09-27","60","68","53"
"SF001290070","CAPE HERMES, SF","2020-09-28","60","68","54"
"SF001290070","CAPE HERMES, SF","2020-09-29","61","70","51"
"SF001290070","CAPE HERMES, SF","2020-09-30","64","73","55"
"SF001290070","CAPE HERMES, SF","2020-10-01","63","73","58"
"SF001290070","CAPE HERMES, SF","2020-10-02","60","67","56"
"SF001290070","CAPE HERMES, SF","2020-10-03","62","66","59"
"SF001290070","CAPE HERMES, SF","2020-10-04","66","71","62"
"SF001290070","CAPE HERMES, SF","2020-10-23","75","81","72"
"SF001290070","CAPE HERMES, SF","2020-10-24","73","81",
"SF001290070","CAPE HERMES, SF","2020-10-25","72","79",
"SF001290070","CAPE HERMES, SF","2020-10-26","67","76",
"SF001290070","CAPE HERMES, SF","2020-10-27","72","81","66"
"SF001290070","CAPE HERMES, SF","2020-10-28","72","81",
"SF001290070","CAPE HERMES, SF","2020-10-29","72","77","69"
"SF001290070","CAPE HERMES, SF","2020-10-30","62","77",
"SF001290070","CAPE HERMES, SF","2020-10-31","63","65","60"
"SF001290070","CAPE HERMES, SF","2020-11-01","64","67","61"
"SF001290070","CAPE HERMES, SF","2020-11-02","68","78","63"
"SF001290070","CAPE HERMES, SF","2020-11-03","71","78","63"
"SF001290070","CAPE HERMES, SF","2020-11-04","71","78","65"
"SF001290070","CAPE HERMES, SF","2020-11-05","73","91",
"SF001290070","CAPE HERMES, SF","2020-11-06","72","91",
"SF001290070","CAPE HERMES, SF","2020-11-07","69","82",
"SF001290070","CAPE HERMES, SF","2020-11-08","73","100","67"
"SF001290070","CAPE HERMES, SF","2020-11-09","68",,
"SF001290070","CAPE HERMES, SF","2020-11-10","63","86",
"SF001290070","CAPE HERMES, SF","2020-11-11","64","79",
"SF001290070","CAPE HERMES, SF","2020-11-12","70","92",
